SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
517544,CENTUM ELEC ,B ,Q,615.00,639.20,612.15,613.65,615.00,622.00,80,542,334682.00,
517546,ALFA TRANSFO,XD,Q,21.50,22.90,21.50,22.10,21.90,21.85,10,350,7582.00,
517548,STARLITE COM,XD,Q,53.75,53.85,52.50,52.80,52.50,52.45,36,7384,393893.00,
517552,ADVANCED MIC,Z ,Q,7.25,7.25,7.20,7.20,7.20,7.20,4,1230,8858.00,
517554,NHCFOODS    ,XD,Q,15.40,15.95,15.35,15.35,15.35,15.65,55,11411,176833.00,
517556,PVP VENT LTD,B ,Q,4.80,5.44,4.69,5.44,5.44,4.54,330,236353,1217952.00,
517562,TRIGYN TECH ,T ,Q,104.00,108.00,102.05,107.10,108.00,104.25,125,13331,1415374.00,
517564,G.R.CABLES  ,XT,Q,0.63,0.66,0.63,0.66,0.66,0.63,3,1950,1258.00,
517569,KEI INDUST. ,B ,Q,152.00,170.75,151.40,168.15,168.15,143.55,12542,876373,142458102.00,
517571,IMPPOWERS   ,B ,Q,88.15,91.00,88.10,90.90,91.00,91.00,8,901,81412.00,
518011,KEERTHI     ,XT,Q,134.00,139.20,129.25,136.20,137.45,136.05,29,1710,232739.00,
518029,GUJ.SIDH.CEM,B ,Q,27.05,27.15,26.70,27.00,27.00,26.55,83,15647,422039.00,
518075,SURAJ PRODUC,XD,Q,13.87,13.87,13.87,13.87,13.87,13.87,2,200,2774.00,
518091,ANJANI PORTL,XC,Q,173.10,179.90,173.05,178.30,178.30,174.60,58,4092,723330.00,
519003,MODINATURAL ,XT,Q,174.85,178.60,172.00,173.00,173.50,171.85,30,4210,737740.00,
519031,SHAH FOOD(P),XD,Q,74.00,79.45,74.00,79.45,79.45,76.00,2,205,15197.00,
519091,TASTY BITE  ,XC,Q,4225.00,4499.00,4100.00,4468.50,4468.50,4114.40,535,5921,26096675.00,
519097,RITESH INTER,XT,Q,6.42,6.42,6.42,6.42,6.42,6.75,2,180,1155.00,
519105,AVT NATURAL ,B ,Q,34.80,35.85,34.50,34.95,34.95,34.45,385,41217,1443551.00,
519126,HIND.FOODS  ,XT,Q,217.70,219.70,211.00,219.70,219.65,209.25,41,5168,1128850.00,
519136,NAHAR INDUST,B ,Q,131.25,132.95,129.05,129.95,129.95,130.35,313,23196,3040912.00,
519156,VADILAL IND ,B ,Q,581.05,585.70,577.70,580.15,579.05,582.70,73,569,330333.00,
519183,ADF FOODS LT,B ,Q,152.25,153.85,150.00,150.65,150.65,153.10,94,5250,796476.00,
519214,WILLIAM.FIN.,XT,Q,28.00,29.25,28.00,29.25,29.25,27.90,4,360,10500.00,
519216,AJANTA SOYA ,XD,Q,38.00,41.50,38.00,40.15,40.05,39.50,63,7938,323463.00,
519224,WILLIAM.MAGO,B ,Q,61.00,63.80,60.50,61.40,60.50,60.30,35,2788,172738.00,
519248,JVL AGRO    ,B ,Q,20.50,21.75,19.95,20.20,20.05,20.95,265,75955,1538031.00,
519260,SANWARIA AGR,B ,Q,7.15,7.24,7.00,7.03,7.03,7.16,188,99056,701351.00,
519262,PRIMA AGRO L,XT,Q,6.53,6.53,6.53,6.53,6.53,6.22,1,400,2612.00,
519285,TARAI FOODS ,XT,Q,3.82,3.86,3.82,3.86,3.86,4.02,7,1300,5003.00,
519287,MODERN DAIRI,XD,Q,10.66,10.93,10.51,10.65,10.65,10.82,78,20459,219511.00,
519295,BAMBINO AGRO,XT,Q,285.00,303.00,284.50,301.30,291.15,299.45,63,3539,1037036.00,
519307,VIKAS WSP   ,XD,Q,6.48,7.05,6.48,6.76,6.79,6.48,319,175730,1193375.00,
519331,VSF PROJ    ,XD,Q,6.20,6.20,6.20,6.20,6.20,6.20,4,612,3794.00,
519359,POONA DAL   ,XD,Q,24.50,26.00,24.30,26.00,26.00,25.90,3,398,9888.00,
519367,TRANSGL.FOOD,XD,Q,11.40,11.88,11.40,11.71,11.84,11.40,33,7305,85623.00,
519373,VIMAL OIL FD,B ,Q,39.25,41.00,39.10,41.00,41.00,40.80,12,5295,211874.00,
519383,ANIK INDS   ,T ,Q,25.60,26.50,25.40,25.65,25.40,26.70,21,3555,91377.00,
519421,KSE LIMITED ,XT,Q,740.00,762.75,740.00,750.00,750.00,730.00,39,1376,1035077.00,
519457,VIRAT CRANE ,XT,Q,54.50,54.50,52.10,52.90,54.00,54.50,30,4807,254841.00,
519475,CHORDIA FOOD,XD,Q,115.30,122.00,115.30,122.00,122.00,119.95,22,11043,1339880.00,
519483,TAI INDUST. ,XD,Q,24.00,24.00,23.15,23.15,23.15,24.35,5,765,17757.00,
519485,KOHINOORTEC ,Z ,Q,2.00,2.10,2.00,2.10,2.10,2.00,3,2000,4040.00,
519491,OCEAN AGRO  ,XD,Q,27.70,28.50,26.50,26.55,26.50,27.70,17,2385,65297.00,
519494,N K INDUST. ,B ,Q,40.20,40.25,38.50,39.80,39.80,38.55,23,6366,249930.00,
519500,BKV INDUSTRS,XT,Q,2.17,2.17,2.17,2.17,2.17,2.07,2,1070,2321.00,
519532,ASIAN TEA   ,XD,Q,14.05,14.90,14.05,14.50,14.50,14.50,6,113,1633.00,
519552,HERITGFOOD  ,B ,Q,1073.75,1082.75,1060.00,1063.40,1063.40,1063.55,407,2907,3118195.00,
519560,NEHA INTER. ,XD,Q,6.42,6.90,6.41,6.64,6.58,6.51,66,36476,241084.00,
519566,SIMRAN FARMS,XT,Q,39.15,41.85,39.15,41.00,41.00,39.90,7,5457,223717.00,
519570,LAKSHMI OVER,B ,Q,70.90,74.50,70.20,73.20,73.20,70.85,1387,134184,9740770.00,
519588,DFM FOODS   ,B ,Q,1930.00,1989.00,1880.00,1914.85,1923.00,1958.50,641,3591,6905301.00,
519600,CCL PRODUCTS,B ,Q,314.40,314.40,304.70,311.35,311.35,310.40,326,8497,2646111.00,
519602,KELLTONTEC  ,B ,Q,118.95,120.80,116.40,117.65,117.65,120.50,206,10511,1245213.00,
519612,MAHAAN FOODS,XD,Q,12.83,12.83,12.83,12.83,12.83,12.22,3,6600,84678.00,
520008,RICO AUTO   ,B ,Q,62.90,62.90,57.55,58.80,58.80,62.25,2184,266167,15956769.00,
520021,OMAX AUTOS. ,B ,Q,74.00,74.85,72.20,72.55,72.50,72.85,115,9264,679606.00,
520043,MUNJAL SHOWA,B ,Q,193.10,195.00,186.90,192.55,191.70,191.20,744,18444,3529554.00,
520051,JAMNA AUTO  ,B ,Q,192.65,198.00,190.90,193.70,193.70,192.20,391,26952,5239442.00,
520056,SUNDAR.CLAY ,B ,Q,3248.15,3248.15,3164.55,3202.60,3227.00,3185.00,75,150,477087.00,
520057,SONA KOYO ST,B ,Q,82.55,82.75,81.20,81.25,81.25,81.40,1009,305888,24913011.00,
520059,MUNAUTO     ,B ,Q,94.00,94.85,93.30,93.75,93.75,93.10,105,4204,394795.00,
520066,JAYBH.MARUTI,B ,Q,350.00,354.30,349.00,350.05,350.05,349.80,212,4000,1402824.00,
520073,RACLGEAR    ,XD,Q,41.00,47.00,40.50,44.75,44.60,40.75,922,342272,14830908.00,
520075,SAMKRG PIST.,XC,Q,195.80,196.50,193.10,194.55,193.50,195.45,54,4058,790638.00,
520077,AMTEK AUTO  ,A ,Q,33.90,34.70,33.75,34.20,34.20,33.95,1045,268296,9203715.00,
520086,SICAL LOG   ,B ,Q,241.10,244.80,231.50,233.05,233.05,233.00,854,30807,7319955.00,
520111,RATNAMNI MET,B ,Q,660.55,671.00,660.55,671.00,671.00,660.70,78,285,189924.00,
520113,VESUVIUS IND,B ,Q,1209.00,1240.00,1205.00,1240.00,1240.00,1190.00,28,95,117295.00,
520119,AUTOMOTIVE S,B ,Q,68.30,71.30,68.30,70.35,70.00,68.10,100,9316,654443.00,
520123,ABC INDIA   ,XD,Q,93.75,93.80,86.95,88.05,88.00,89.80,13,907,80848.00,
520131,COASTAL ROAD,P ,Q,29.55,29.55,29.55,29.55,29.55,31.10,3,500,14775.00,
520139,JAGSON AIRLI,XD,Q,3.70,3.70,3.70,3.70,3.70,3.70,1,5,18.00,
520141,SIBAR AUTO  ,XD,Q,19.55,20.25,19.30,19.40,19.30,20.30,18,2914,56795.00,
520151,SHREY SH LOG,B ,Q,229.60,236.50,226.00,234.10,233.50,227.10,223,4831,1120975.00,
520155,STARLOG     ,XC,Q,97.70,97.70,93.00,94.60,94.60,96.15,18,1233,116915.00,
521005,INDOVATION  ,XD,Q,16.10,16.10,15.40,15.40,15.40,16.20,16,2923,45049.00,
521014,EUROTEX IND ,B ,Q,32.00,32.00,32.00,32.00,32.00,32.00,1,500,16000.00,
521016,INDO COUNT  ,B ,Q,187.95,191.90,186.80,189.00,187.00,186.70,984,50128,9508914.00,
521018,MARAL OVERS ,B ,Q,37.00,38.50,37.00,37.80,37.80,37.35,102,18348,700022.00,
521030,NAKODA      ,B ,Q,0.44,0.44,0.42,0.44,0.44,0.44,8,2104,903.00,
521034,SOMA TEXTILE,B ,Q,9.28,9.45,9.25,9.38,9.38,9.23,22,10991,102987.00,
521038,TAM.JAI.MILL,XT,Q,4.98,4.98,4.98,4.98,4.98,4.78,3,8000,39840.00,
521048,ADV LIFESTY ,XT,Q,24.50,24.50,24.50,24.50,24.50,25.75,1,10,245.00,
521062,OCTAVE      ,XT,Q,2.98,2.98,2.90,2.90,2.90,2.98,11,2945,8620.00,
521064,TRIDENT     ,B ,Q,69.00,69.40,68.35,68.70,68.70,68.60,1136,171206,11792849.00,
521070,ALOK INDS.  ,B ,Q,3.34,3.88,3.22,3.63,3.63,3.26,2010,3805709,13655785.00,
521076,AMIT SPIN.  ,T ,Q,0.90,0.90,0.90,0.90,0.90,0.88,1,9,8.00,
521082,SPENTEX INDS,T ,Q,3.92,3.99,3.90,3.91,3.90,4.00,28,40600,158650.00,
521097,AMARJOTHI SP,XD,Q,154.00,154.00,150.10,151.55,150.80,154.25,49,2478,375501.00,
521105,OLYMPIA IND.,XT,Q,365.00,375.00,355.50,373.40,373.40,373.40,15,1650,607216.00,
521109,NAGREEKA EXP,B ,Q,36.90,36.90,34.00,35.00,35.00,35.50,14,4401,154245.00,
521113,SUDITI IND. ,XT,Q,60.00,62.40,59.50,62.40,62.40,59.50,43,9832,604465.00,
521149,PRIME URBAN ,XD,Q,28.40,31.00,28.40,29.00,29.00,30.15,38,9876,295222.00,
521163,ZODIAC CLOTH,B ,Q,193.00,198.90,189.70,189.80,189.80,189.95,8,76,14454.00,
521176,GANGOTRI TEX,T ,Q,0.83,0.83,0.83,0.83,0.83,0.87,3,500,415.00,
521180,SUPER SPIN. ,B ,Q,12.15,13.08,12.15,12.74,12.70,12.67,42,20301,257091.00,
521182,SEASONS FUR.,XD,Q,4.75,5.25,4.75,5.25,5.25,5.00,6,945,4738.00,
521188,UNITED TEXT.,XD,Q,7.33,7.33,7.33,7.33,7.33,6.99,1,10,73.00,
521200,SURYLAK.COTT,B ,Q,132.00,135.40,128.60,134.55,134.50,130.65,505,63575,8366478.00,
521206,SAMTEX FASH.,XT,Q,11.47,12.05,11.47,12.02,12.05,12.00,21,5785,68662.00,
521216,DHAN ROTO SP,XT,Q,15.10,16.00,15.10,15.55,16.00,15.85,4,1410,21480.00,
521220,DAMOINDUS   ,B ,Q,82.00,82.00,76.00,77.45,77.45,80.40,46,5909,457702.00,
521226,UNI ROYAL IN,XD,Q,11.57,11.57,11.57,11.57,11.57,11.02,13,21700,251069.00,
521232,SUNIL INDUS.,P ,Q,36.00,36.00,36.00,36.00,36.00,35.80,1,100,3600.00,
521234,SRI NACHAMAI,XD,Q,13.23,13.23,12.70,12.70,12.70,12.61,9,498,6377.00,
521240,SAMBANDAM SP,XD,Q,139.90,139.90,125.15,125.60,125.95,126.85,17,1446,184433.00,
521242,KANDAGIRI SP,XD,Q,41.30,44.50,41.30,44.25,44.50,42.85,4,80,3482.00,
521244,CHITRA.SPIN.,XT,Q,10.88,10.88,10.88,10.88,10.88,10.37,2,110,1196.00,
521246,PARAS PETRO ,Z ,Q,0.17,0.17,0.15,0.16,0.16,0.16,13,4134,672.00,
521248,KITEX GARMEN,B ,Q,442.60,449.00,436.60,437.50,437.50,440.25,232,4467,1971062.00,
522001,CRANEX LTD. ,XD,Q,12.60,12.99,12.60,12.99,12.99,12.50,11,2518,32263.00,
522004,BATLIBOI LTD,XD,Q,26.30,26.50,25.90,25.90,26.00,26.30,69,15071,392892.00,
522005,AUSTIN ENGG.,XD,Q,61.25,62.50,60.55,61.00,61.00,62.45,10,2028,125684.00,
522014,UNITED DRILL,Z ,Q,235.00,235.90,215.20,215.95,215.20,224.85,8,204,45086.00,
522017,FLUIDOMAT   ,XD,Q,175.00,175.00,172.05,174.65,174.90,172.25,54,1933,335623.00,
522029,WINDSOR MACH,B ,Q,46.45,46.50,44.50,45.20,45.10,46.00,48,10088,459292.00,
522034,SHANTHI GEAR,B ,Q,119.30,120.00,117.70,119.75,119.80,118.75,40,1890,224767.00,
522064,HONDA SIEL  ,B ,Q,1525.05,1540.00,1510.10,1534.35,1522.00,1528.35,113,2513,3852453.00,
522073,HITECHGEAR  ,B ,Q,319.20,328.75,319.20,322.30,322.00,320.00,52,407,131588.00,
522074,ELGI EQUIP  ,B ,Q,191.15,194.95,191.15,194.00,194.00,192.70,121,6389,1231667.00,
522085,STONE INDIA ,XD,Q,70.50,71.00,69.10,69.75,70.00,69.10,238,29369,2054949.00,
522101,KILBURN ENGG,XD,Q,59.00,59.00,56.00,58.00,58.00,58.70,49,9645,560628.00,
522105,BIRLA PRETEC,XD,Q,4.00,4.15,3.85,4.15,4.15,3.94,28,32081,131929.00,
522108,YUKEN INDIA ,XT,Q,694.85,705.10,675.00,705.10,705.10,671.55,200,14412,10112508.00,
522113,TIMKEN (I)  ,B ,Q,618.00,632.00,604.00,608.50,608.50,640.10,1969,66779,41443595.00,
522122,VOITH PAPER ,XT,Q,558.00,560.00,555.00,559.35,555.20,556.50,35,2186,1221270.00,
522134,ARTSON ENG  ,XC,Q,46.25,47.90,45.50,47.10,47.10,45.85,53,4484,206935.00,
522152,SOLITAIR MC ,XD,Q,37.50,40.95,37.50,40.35,40.35,40.15,37,8364,333689.00,
522163,DIAMONPOWER ,T ,Q,44.90,44.90,40.70,43.70,43.90,42.80,568,102077,4297592.00,
522165,INDSIL HYD  ,XD,Q,74.80,75.95,71.50,72.80,72.50,73.30,118,17258,1270154.00,
522183,ITL INDUSTRS,XD,Q,55.10,55.65,55.10,55.65,55.65,55.30,5,1053,58041.00,
522195,FRONTIER SPR,XD,Q,40.00,41.00,39.75,39.95,40.50,40.00,36,4342,175930.00,
522205,PRAJ IND.LTD,B ,Q,84.00,84.70,83.05,83.30,83.30,83.95,469,55410,4637126.00,
522207,RASANDIK ENG,XD,Q,96.90,96.90,90.10,92.35,92.35,92.30,193,28063,2688377.00,
522209,YOGI SUNGWON,XD,Q,2.52,2.52,2.52,2.52,2.52,2.65,2,200,504.00,
522215,SWISS GLASS ,XD,Q,165.55,168.75,163.10,167.90,166.35,165.55,55,5212,870452.00,
522217,GUJ APOIND  ,B ,Q,142.00,143.00,140.65,140.65,140.65,140.15,8,450,63911.00,
522229,TANEJA AERO.,XC,Q,48.00,49.00,47.30,48.00,48.00,47.90,118,26138,1255805.00,
522231,CONART ENG. ,XD,Q,39.00,39.00,38.10,38.70,38.75,38.35,20,2352,91223.00,
522241,M.M.FORGINGS,B ,Q,497.40,503.00,491.15,493.75,497.80,492.25,76,1201,598482.00,
522249,MAYUR UNIQ. ,B ,Q,383.00,392.00,383.00,386.25,386.25,386.60,215,2610,1009484.00,
522251,CENLUB INDUS,XD,Q,42.15,51.00,42.15,50.60,50.60,43.10,271,53441,2604680.00,
522257,RAJOO ENGIN.,XD,Q,17.15,17.60,17.15,17.30,17.30,17.30,34,9278,160346.00,
522259,KALINDEE RAI,B ,Q,106.25,106.25,102.25,103.55,103.55,106.50,937,53075,5533117.00,
522261,DOLPHIN OFF.,B ,Q,136.30,136.30,128.30,129.25,129.25,135.10,1641,107869,14264749.00,
522263,JMC PROJECTS,B ,Q,223.35,234.00,222.00,229.45,229.90,220.30,328,5564,1267564.00,
522267,VEEJAY LAKSH,XD,Q,59.00,62.40,57.70,61.00,61.00,60.15,12,1181,71353.00,
522273,AHMED.STEEL ,XT,Q,18.05,18.05,18.05,18.05,18.05,17.60,3,550,9927.00,
522275,GET&D       ,A ,Q,305.60,314.00,305.60,308.50,308.50,305.15,761,19531,6049784.00,
522281,RAM RAT.WIRE,XD,Q,94.95,95.00,92.00,93.15,93.15,93.40,135,16822,1562829.00,
522285,JAY NECO IND,B ,Q,8.57,9.55,8.56,9.27,9.27,8.57,548,115569,1063374.00,
522287,KALPA.POWER ,B ,Q,284.50,293.95,281.90,287.85,288.40,284.20,544,13299,3844531.00,
522292,CHANDNI TE  ,XD,Q,9.80,10.37,9.80,9.80,9.80,9.88,19,3299,32527.00,
522294,T & I GLOBAL,XD,Q,31.20,35.95,31.20,33.45,34.00,33.90,22,1683,54876.00,
522295,CONTROL PRNT,B ,Q,242.00,248.00,240.05,244.10,244.10,241.40,75,990,242089.00,
523007,ANSAL BUILD.,XD,Q,61.50,65.50,61.50,65.50,65.50,66.80,4,53,3442.00,
523011,WEIZMANN LTD,B ,Q,31.60,31.60,30.50,31.35,31.35,30.25,18,4004,124520.00,
523019,B.N.RATHI SE,XD,Q,26.50,27.00,26.45,26.90,26.90,26.50,10,3027,80173.00,
523021,RISHITECH   ,XD,Q,55.70,56.35,51.05,51.05,51.05,53.70,59,15371,806476.00,
523023,SINCLAIR HOT,XC,Q,279.40,279.40,279.40,279.40,279.40,295.05,2,50,13970.00,
523025,SAFARI IND. ,XC,Q,966.05,1019.00,966.00,1018.95,1018.95,1008.95,14,358,361138.00,
523116,SANCO TRANS ,XD,Q,269.00,270.00,269.00,270.00,270.00,274.35,5,244,65852.00,
523120,ADOR MULTI. ,XT,Q,21.90,21.90,21.90,21.90,21.90,23.05,1,300,6570.00,
523127,EIH ASSO.HOT,B ,Q,307.00,307.00,302.30,304.00,304.00,305.00,4,11,3357.00,
523144,MEDI CAPS   ,XD,Q,22.55,24.70,22.55,23.95,24.00,23.50,17,1854,44293.00,
523160,MORGAN CRU  ,XT,Q,647.00,647.00,647.00,647.00,647.00,645.40,1,60,38820.00,
523204,ABAN OFFSHO ,A ,Q,254.00,259.35,242.30,245.40,245.40,252.80,8155,512968,129006931.00,
523207,KOKUYOCMLN  ,B ,Q,83.10,84.00,82.85,83.85,83.70,83.45,76,2773,230580.00,
523209,NICCO UCO AL,XT,Q,0.46,0.46,0.46,0.46,0.46,0.46,1,400,184.00,
523222,SRM ENERGY  ,XD,Q,5.32,5.32,5.32,5.32,5.32,5.59,1,195,1037.00,
523229,BHARAT SEATS,XC,Q,66.00,67.30,64.35,66.65,66.50,64.65,221,73561,4873000.00,
523232,CONT.PETRO  ,XT,Q,17.80,17.95,17.80,17.95,17.95,18.70,4,819,14675.00,
523236,SHRENUJ & CO,Z ,Q,2.40,2.43,2.30,2.41,2.42,2.37,155,247720,584605.00,
523248,MACHINO PLAS,XD,Q,244.30,254.00,244.30,248.25,248.00,249.05,75,5933,1478947.00,
523260,PEARL POLYME,B ,Q,26.20,27.80,26.20,26.55,26.50,26.45,20,4344,118049.00,
523261,VENKEY'S (I),B ,Q,522.00,550.70,522.00,542.75,542.75,518.00,934,13956,7553361.00,
523269,ADVANI HOTEL,B ,Q,56.70,56.70,54.05,55.70,55.70,55.95,22,2893,160738.00,
523277,G.V.FILMS   ,XT,Q,0.68,0.68,0.63,0.64,0.64,0.65,62,141446,94439.00,
523283,SUPER HOUSE ,B ,Q,158.50,158.70,155.10,156.05,158.00,157.10,42,1370,214553.00,
523301,TCPL PACK   ,XC,Q,608.45,609.00,597.50,600.30,600.00,605.70,66,1568,947120.00,
523319,BALMER LAWRI,B ,Q,220.00,224.00,220.00,221.40,221.40,221.55,847,15839,3517338.00,
523323,KOVAI MEDI. ,XT,Q,1128.10,1150.00,1085.80,1141.60,1120.00,1128.10,247,8692,9876560.00,
523329,ELDECO HOUS.,XD,Q,574.00,590.00,565.00,574.50,565.00,575.05,51,2251,1306541.00,
523367,DCMSHRIRAM  ,B ,Q,281.55,283.50,274.00,279.60,279.60,280.35,460,13794,3849145.00,
523369,DCM SHR.IND ,XC,Q,314.95,334.00,308.60,321.05,319.50,309.30,695,54731,17627896.00,
523371,MAWANA SUGAR,B ,Q,62.00,65.00,60.50,64.00,64.00,61.70,931,97246,6112296.00,
523384,MAH.RAS.APEX,T ,Q,139.90,139.90,139.90,139.90,139.90,133.25,28,9586,1341081.00,
523385,NILKAMAL L  ,B ,Q,1674.60,1710.00,1668.95,1673.85,1673.85,1685.50,1135,10188,17182587.00,
523387,TRITON CORP.,XT,Q,0.39,0.39,0.39,0.39,0.39,0.39,1,3,1.00,
523391,NAHAR POLY  ,B ,Q,66.00,66.00,62.10,63.10,63.00,64.30,113,4919,313388.00,
523395,3M INDIA LTD,B ,Q,11665.00,11715.00,11500.00,11568.95,11650.00,11687.00,107,194,2250158.00,
523398,JCHAC       ,B ,Q,1418.00,1434.40,1410.00,1427.50,1430.00,1417.80,16,284,405065.00,
523405,JM FINANCIAL,B ,Q,75.45,77.00,74.70,75.35,74.75,75.30,915,160098,12133545.00,
523411,ADCINDIA    ,XC,Q,262.50,265.00,262.00,262.45,262.20,267.85,9,874,229304.00,
523415,COVENTRY COI,XT,Q,2.66,2.66,2.66,2.66,2.66,2.54,2,470,1250.00,
523445,REL INDL INF,B ,Q,400.95,425.90,400.30,412.40,412.40,398.50,5573,165362,68474492.00,
523449,SHARP INDIA ,XT,Q,100.00,102.70,93.80,98.25,98.25,98.70,244,33403,3239802.00,
523457,LINDEINDIA  ,B ,Q,363.00,365.25,360.10,361.95,361.95,359.85,210,2808,1018230.00,
523465,IND.BANK HSG,XT,Q,28.05,28.05,28.05,28.05,28.05,28.05,8,1935,54276.00,
523475,LOTUS CHOC  ,XD,Q,40.35,46.80,40.35,44.85,43.55,43.55,33,3348,146240.00,
523483,PACIFIC IND.,XD,Q,133.95,133.95,130.20,133.00,133.00,128.35,7,188,25009.00,
523489,CMM HOSPITAL,XD,Q,15.90,15.90,15.90,15.90,15.90,15.40,1,5,79.00,
523519,UNI OFF AUTO,XT,Q,3.79,3.79,3.44,3.44,3.44,3.61,3,600,2239.00,
523523,RAINBOW PAP.,T ,Q,6.00,6.00,5.66,5.66,5.66,5.95,175,314798,1796204.00,
523537,APM INDUS.  ,XC,Q,63.70,66.90,56.50,57.10,57.10,64.00,575,125030,7433870.00,
523539,PRECISION WR,B ,Q,127.70,132.00,126.30,129.15,129.15,126.05,195,7026,911250.00,
523550,KRYPTON IND ,XD,Q,13.70,14.49,13.70,14.22,14.19,13.66,57,15660,218346.00,
